Canton,ID,NOGA,Size,Establishment,Nr,Companies,Employees,Households,Houseprices,Population,Graduates,Employment,Owners
Ticino,16,"16 Herstellung von Holz-, Flecht-, Korb- und Korkwaren (ohne Möbel)",1,1-9 Employees,21,0.0942622950819672,-0.0154798761609907,154748,0.0692807866342047,12.7276690555629,40299,0.7295,0.382
Ticino,16,"16 Herstellung von Holz-, Flecht-, Korb- und Korkwaren (ohne Möbel)",2,10-49 Employees,21,0.352941176470588,0.442367601246106,154748,0.0692807866342047,12.7276690555629,40299,0.7295,0.382
Ticino,18,"18 Herstellung von Druckerzeugnissen, Vervielfältigung von bespielten Ton-, Bild- und Datenträgern",1,1-9 Employees,21,0.0810810810810811,0.029045643153527,154748,0.0692807866342047,12.7276690555629,40299,0.7295,0.382
Ticino,18,"18 Herstellung von Druckerzeugnissen, Vervielfältigung von bespielten Ton-, Bild- und Datenträgern",2,10-49 Employees,21,-0.214285714285714,-0.239473684210526,154748,0.0692807866342047,12.7276690555629,40299,0.7295,0.382
Ticino,20,20 Herstellung von chemischen Erzeugnissen,1,1-9 Employees,21,0,0.189655172413793,154748,0.0692807866342047,12.7276690555629,40299,0.7295,0.382
Ticino,21,21 Herstellung von pharmazeutischen Erzeugnissen,1,1-9 Employees,21,0.0909090909090909,0.565217391304348,154748,0.0692807866342047,12.7276690555629,40299,0.7295,0.382
Ticino,21,21 Herstellung von pharmazeutischen Erzeugnissen,2,10-49 Employees,21,-1,-0.441860465116279,154748,0.0692807866342047,12.7276690555629,40299,0.7295,0.382
Ticino,21,21 Herstellung von pharmazeutischen Erzeugnissen,3,50-249 Employees,21,0.285714285714286,0.432374866879659,154748,0.0692807866342047,12.7276690555629,40299,0.7295,0.382
Ticino,22,22 Herstellung von Gummi- und Kunststoffwaren,1,1-9 Employees,21,-0.363636363636364,0.0727272727272727,154748,0.0692807866342047,12.7276690555629,40299,0.7295,0.382
Ticino,22,22 Herstellung von Gummi- und Kunststoffwaren,2,10-49 Employees,21,-1,-0.189189189189189,154748,0.0692807866342047,12.7276690555629,40299,0.7295,0.382
Ticino,23,"23 Herstellung von Glas und Glaswaren, Keramik, Verarbeitung von Steinen und Erden",1,1-9 Employees,21,-0.0357142857142857,-0.0871794871794872,154748,0.0692807866342047,12.7276690555629,40299,0.7295,0.382
Ticino,23,"23 Herstellung von Glas und Glaswaren, Keramik, Verarbeitung von Steinen und Erden",2,10-49 Employees,21,0,0.016260162601626,154748,0.0692807866342047,12.7276690555629,40299,0.7295,0.382
Ticino,25,25 Herstellung von Metallerzeugnissen,1,1-9 Employees,21,-0.0789473684210526,-0.171855541718555,154748,0.0692807866342047,12.7276690555629,40299,0.7295,0.382
Ticino,25,25 Herstellung von Metallerzeugnissen,2,10-49 Employees,21,0.272727272727273,0.0538818076477404,154748,0.0692807866342047,12.7276690555629,40299,0.7295,0.382
Ticino,25,25 Herstellung von Metallerzeugnissen,3,50-249 Employees,21,0.166666666666667,0.0610079575596817,154748,0.0692807866342047,12.7276690555629,40299,0.7295,0.382
Ticino,26,"26 Herstellung von Datenverarbeitungsgeräten, elektronischen und optischen Erzeugnissen",1,1-9 Employees,21,-0.173076923076923,-0.137724550898204,154748,0.0692807866342047,12.7276690555629,40299,0.7295,0.382
Ticino,26,"26 Herstellung von Datenverarbeitungsgeräten, elektronischen und optischen Erzeugnissen",2,10-49 Employees,21,0,-0.112769485903814,154748,0.0692807866342047,12.7276690555629,40299,0.7295,0.382
Ticino,26,"26 Herstellung von Datenverarbeitungsgeräten, elektronischen und optischen Erzeugnissen",3,50-249 Employees,21,0.428571428571429,0.049367850692354,154748,0.0692807866342047,12.7276690555629,40299,0.7295,0.382
Ticino,26,"26 Herstellung von Datenverarbeitungsgeräten, elektronischen und optischen Erzeugnissen",4,250+ Employees,21,-1,-0.00582698341550874,154748,0.0692807866342047,12.7276690555629,40299,0.7295,0.382
Ticino,27,27 Herstellung von elektrischen Ausrüstungen,1,1-9 Employees,21,0,-0.0789473684210526,154748,0.0692807866342047,12.7276690555629,40299,0.7295,0.382
Ticino,28,28 Maschinenbau,1,1-9 Employees,21,0.0161290322580645,0.116504854368932,154748,0.0692807866342047,12.7276690555629,40299,0.7295,0.382
Ticino,29,29 Herstellung von Automobilen und Automobilteilen,1,1-9 Employees,21,1,0.428571428571429,154748,0.0692807866342047,12.7276690555629,40299,0.7295,0.382
Ticino,30,30 Sonstiger Fahrzeugbau,1,1-9 Employees,21,0,0.214285714285714,154748,0.0692807866342047,12.7276690555629,40299,0.7295,0.382
Ticino,31,31 Herstellung von Möbeln,1,1-9 Employees,21,-0.0952380952380952,-0.127272727272727,154748,0.0692807866342047,12.7276690555629,40299,0.7295,0.382
Ticino,32,32 Herstellung von sonstigen Waren,1,1-9 Employees,21,0.246031746031746,0.25968992248062,154748,0.0692807866342047,12.7276690555629,40299,0.7295,0.382
Ticino,32,32 Herstellung von sonstigen Waren,2,10-49 Employees,21,-0.181818181818182,-0.0669642857142857,154748,0.0692807866342047,12.7276690555629,40299,0.7295,0.382
Ticino,32,32 Herstellung von sonstigen Waren,3,50-249 Employees,21,0,-0.236794171220401,154748,0.0692807866342047,12.7276690555629,40299,0.7295,0.382
Ticino,33,33 Reparatur und Installation von Maschinen und Ausrüstungen,1,1-9 Employees,21,0.150943396226415,0.0944055944055944,154748,0.0692807866342047,12.7276690555629,40299,0.7295,0.382
Ticino,35,35 Energieversorgung,1,1-9 Employees,21,0.578947368421053,0.150537634408602,154748,0.0692807866342047,12.7276690555629,40299,0.7295,0.382
Ticino,35,35 Energieversorgung,2,10-49 Employees,21,-0.05,-0.150900900900901,154748,0.0692807866342047,12.7276690555629,40299,0.7295,0.382
Ticino,36,36 Wasserversorgung,1,1-9 Employees,21,-0.130434782608696,-0.126984126984127,154748,0.0692807866342047,12.7276690555629,40299,0.7295,0.382
Ticino,37,37 Abwasserentsorgung,1,1-9 Employees,21,-0.111111111111111,-0.173913043478261,154748,0.0692807866342047,12.7276690555629,40299,0.7295,0.382
Ticino,37,37 Abwasserentsorgung,2,10-49 Employees,21,0.142857142857143,-0.125,154748,0.0692807866342047,12.7276690555629,40299,0.7295,0.382
Ticino,38,"38 Sammlung, Behandlung und Beseitigung von Abfällen, Rückgewinnung",1,1-9 Employees,21,0.310344827586207,0.12621359223301,154748,0.0692807866342047,12.7276690555629,40299,0.7295,0.382
Ticino,38,"38 Sammlung, Behandlung und Beseitigung von Abfällen, Rückgewinnung",2,10-49 Employees,21,0.153846153846154,0.127946127946128,154748,0.0692807866342047,12.7276690555629,40299,0.7295,0.382
Ticino,41,41 Hochbau,1,1-9 Employees,21,0.275526742301459,0.262592343854936,154748,0.0692807866342047,12.7276690555629,40299,0.7295,0.382
Ticino,41,41 Hochbau,2,10-49 Employees,21,0.0300751879699248,-0.0294393986846226,154748,0.0692807866342047,12.7276690555629,40299,0.7295,0.382
Ticino,41,41 Hochbau,3,50-249 Employees,21,-0.290322580645161,-0.270367936925099,154748,0.0692807866342047,12.7276690555629,40299,0.7295,0.382
Ticino,42,42 Tiefbau,1,1-9 Employees,21,0.137931034482759,0.0173913043478261,154748,0.0692807866342047,12.7276690555629,40299,0.7295,0.382
Ticino,42,42 Tiefbau,2,10-49 Employees,21,-0.117647058823529,0.0193050193050193,154748,0.0692807866342047,12.7276690555629,40299,0.7295,0.382
Ticino,42,42 Tiefbau,3,50-249 Employees,21,-0.333333333333333,0.106617647058824,154748,0.0692807866342047,12.7276690555629,40299,0.7295,0.382
Ticino,43,"43 Vorbereitende Baustellenarbeiten, Bauinstallation und sonstiges Ausbaugewerbe",1,1-9 Employees,21,0.193767705382436,0.221440698520495,154748,0.0692807866342047,12.7276690555629,40299,0.7295,0.382
Ticino,43,"43 Vorbereitende Baustellenarbeiten, Bauinstallation und sonstiges Ausbaugewerbe",2,10-49 Employees,21,0.00387596899224806,-0.0369362363919129,154748,0.0692807866342047,12.7276690555629,40299,0.7295,0.382
Ticino,43,"43 Vorbereitende Baustellenarbeiten, Bauinstallation und sonstiges Ausbaugewerbe",3,50-249 Employees,21,0.142857142857143,0.12565445026178,154748,0.0692807866342047,12.7276690555629,40299,0.7295,0.382
Ticino,45,"45 Handel mit Motorfahrzeugen, Instandhaltung und Reparatur von Motorfahrzeugen",1,1-9 Employees,21,0.143564356435644,0.0824790307548928,154748,0.0692807866342047,12.7276690555629,40299,0.7295,0.382
Ticino,45,"45 Handel mit Motorfahrzeugen, Instandhaltung und Reparatur von Motorfahrzeugen",2,10-49 Employees,21,-0.0430107526881721,-0.0301866081229418,154748,0.0692807866342047,12.7276690555629,40299,0.7295,0.382
Ticino,45,"45 Handel mit Motorfahrzeugen, Instandhaltung und Reparatur von Motorfahrzeugen",3,50-249 Employees,21,0.5,0.460481099656357,154748,0.0692807866342047,12.7276690555629,40299,0.7295,0.382
Ticino,46,46 Grosshandel (ohne Handel mit Motorfahrzeugen),1,1-9 Employees,21,0.313592780597857,0.218700475435816,154748,0.0692807866342047,12.7276690555629,40299,0.7295,0.382
Ticino,46,46 Grosshandel (ohne Handel mit Motorfahrzeugen),2,10-49 Employees,21,0.110429447852761,0.02997542997543,154748,0.0692807866342047,12.7276690555629,40299,0.7295,0.382
Ticino,46,46 Grosshandel (ohne Handel mit Motorfahrzeugen),3,50-249 Employees,21,0.125,0.238445378151261,154748,0.0692807866342047,12.7276690555629,40299,0.7295,0.382
Ticino,47,47 Detailhandel (ohne Handel mit Motorfahrzeugen),1,1-9 Employees,21,0.0645161290322581,0.0197861619761583,154748,0.0692807866342047,12.7276690555629,40299,0.7295,0.382
Ticino,47,47 Detailhandel (ohne Handel mit Motorfahrzeugen),2,10-49 Employees,21,-0.0495867768595041,-0.0196693869010253,154748,0.0692807866342047,12.7276690555629,40299,0.7295,0.382
Ticino,47,47 Detailhandel (ohne Handel mit Motorfahrzeugen),3,50-249 Employees,21,0,0.0898100172711572,154748,0.0692807866342047,12.7276690555629,40299,0.7295,0.382
Ticino,49,49 Landverkehr und Transport in Rohrfernleitungen,1,1-9 Employees,21,0.212007504690432,0.241347905282332,154748,0.0692807866342047,12.7276690555629,40299,0.7295,0.382
Ticino,49,49 Landverkehr und Transport in Rohrfernleitungen,2,10-49 Employees,21,-0.0121951219512195,0.0289408866995074,154748,0.0692807866342047,12.7276690555629,40299,0.7295,0.382
Ticino,49,49 Landverkehr und Transport in Rohrfernleitungen,3,50-249 Employees,21,0.272727272727273,0.455316373124592,154748,0.0692807866342047,12.7276690555629,40299,0.7295,0.382
Ticino,50,50 Schifffahrt,1,1-9 Employees,21,0.307692307692308,-0.176470588235294,154748,0.0692807866342047,12.7276690555629,40299,0.7295,0.382
Ticino,51,51 Luftfahrt,1,1-9 Employees,21,0,-0.166666666666667,154748,0.0692807866342047,12.7276690555629,40299,0.7295,0.382
Ticino,52,52 Lagerei sowie Erbringung von sonstigen Dienstleistungen für den Verkehr,1,1-9 Employees,21,0.0809248554913295,-0.092896174863388,154748,0.0692807866342047,12.7276690555629,40299,0.7295,0.382
Ticino,52,52 Lagerei sowie Erbringung von sonstigen Dienstleistungen für den Verkehr,2,10-49 Employees,21,0.102564102564103,-0.0829741379310345,154748,0.0692807866342047,12.7276690555629,40299,0.7295,0.382
Ticino,52,52 Lagerei sowie Erbringung von sonstigen Dienstleistungen für den Verkehr,3,50-249 Employees,21,0.6,0.111111111111111,154748,0.0692807866342047,12.7276690555629,40299,0.7295,0.382
Ticino,53,"53 Post-, Kurier- und Expressdienste",1,1-9 Employees,21,-0.110576923076923,-0.134790528233151,154748,0.0692807866342047,12.7276690555629,40299,0.7295,0.382
Ticino,53,"53 Post-, Kurier- und Expressdienste",2,10-49 Employees,21,-0.236842105263158,-0.118840579710145,154748,0.0692807866342047,12.7276690555629,40299,0.7295,0.382
Ticino,53,"53 Post-, Kurier- und Expressdienste",3,50-249 Employees,21,0,0.069364161849711,154748,0.0692807866342047,12.7276690555629,40299,0.7295,0.382
Ticino,55,55 Beherbergung,1,1-9 Employees,21,0.0169014084507042,-0.0666666666666667,154748,0.0692807866342047,12.7276690555629,40299,0.7295,0.382
Ticino,55,55 Beherbergung,2,10-49 Employees,21,0.0746268656716418,0.127732240437158,154748,0.0692807866342047,12.7276690555629,40299,0.7295,0.382
Ticino,55,55 Beherbergung,3,50-249 Employees,21,-0.333333333333333,-0.373007438894793,154748,0.0692807866342047,12.7276690555629,40299,0.7295,0.382
Ticino,56,56 Gastronomie,1,1-9 Employees,21,-0.0196319018404908,0.0269484296238852,154748,0.0692807866342047,12.7276690555629,40299,0.7295,0.382
Ticino,56,56 Gastronomie,2,10-49 Employees,21,0.223684210526316,0.18150289017341,154748,0.0692807866342047,12.7276690555629,40299,0.7295,0.382
Ticino,56,56 Gastronomie,3,50-249 Employees,21,-1,-0.665714285714286,154748,0.0692807866342047,12.7276690555629,40299,0.7295,0.382
Ticino,58,58 Verlagswesen,1,1-9 Employees,21,0.0377358490566038,-0.0432098765432099,154748,0.0692807866342047,12.7276690555629,40299,0.7295,0.382
Ticino,58,58 Verlagswesen,2,10-49 Employees,21,-0.2,0.366336633663366,154748,0.0692807866342047,12.7276690555629,40299,0.7295,0.382
Ticino,58,58 Verlagswesen,3,50-249 Employees,21,-1,-0.291169451073986,154748,0.0692807866342047,12.7276690555629,40299,0.7295,0.382
Ticino,59,"59 Herstellung, Verleih und Vertrieb von Filmen und Fernsehprogrammen, Kinos, Tonstudios und Verlegen von Musik",1,1-9 Employees,21,0.40625,0.248554913294798,154748,0.0692807866342047,12.7276690555629,40299,0.7295,0.382
Ticino,59,"59 Herstellung, Verleih und Vertrieb von Filmen und Fernsehprogrammen, Kinos, Tonstudios und Verlegen von Musik",2,10-49 Employees,21,-0.142857142857143,-0.254295532646048,154748,0.0692807866342047,12.7276690555629,40299,0.7295,0.382
Ticino,61,61 Telekommunikation,1,1-9 Employees,21,0.163265306122449,0.0397350993377483,154748,0.0692807866342047,12.7276690555629,40299,0.7295,0.382
Ticino,61,61 Telekommunikation,2,10-49 Employees,21,-0.111111111111111,-0.216535433070866,154748,0.0692807866342047,12.7276690555629,40299,0.7295,0.382
Ticino,62,62 Erbringung von Dienstleistungen der Informationstechnologie,1,1-9 Employees,21,0.437062937062937,0.446683459277918,154748,0.0692807866342047,12.7276690555629,40299,0.7295,0.382
Ticino,62,62 Erbringung von Dienstleistungen der Informationstechnologie,2,10-49 Employees,21,1.0625,1.03338898163606,154748,0.0692807866342047,12.7276690555629,40299,0.7295,0.382
Ticino,63,63 Informationsdienstleistungen,1,1-9 Employees,21,0.257142857142857,0.26027397260274,154748,0.0692807866342047,12.7276690555629,40299,0.7295,0.382
Ticino,64,64 Erbringung von Finanzdienstleistungen,1,1-9 Employees,21,0.0453514739229025,-0.0396893874029336,154748,0.0692807866342047,12.7276690555629,40299,0.7295,0.382
Ticino,64,64 Erbringung von Finanzdienstleistungen,2,10-49 Employees,21,-0.0941176470588235,-0.0488301119023398,154748,0.0692807866342047,12.7276690555629,40299,0.7295,0.382
Ticino,64,64 Erbringung von Finanzdienstleistungen,3,50-249 Employees,21,-0.181818181818182,-0.012190749372535,154748,0.0692807866342047,12.7276690555629,40299,0.7295,0.382
Ticino,65,"65 Versicherungen, Rückversicherungen und Pensionskassen (ohne Sozialversicherung)",1,1-9 Employees,21,-0.3125,-0.231707317073171,154748,0.0692807866342047,12.7276690555629,40299,0.7295,0.382
Ticino,65,"65 Versicherungen, Rückversicherungen und Pensionskassen (ohne Sozialversicherung)",2,10-49 Employees,21,-0.0909090909090909,-0.0540540540540541,154748,0.0692807866342047,12.7276690555629,40299,0.7295,0.382
Ticino,66,66 Mit Finanz- und Versicherungsdienstleistungen verbundene Tätigkeiten,1,1-9 Employees,21,0.179886685552408,0.150116822429907,154748,0.0692807866342047,12.7276690555629,40299,0.7295,0.382
Ticino,66,66 Mit Finanz- und Versicherungsdienstleistungen verbundene Tätigkeiten,2,10-49 Employees,21,0.243243243243243,0.106684672518569,154748,0.0692807866342047,12.7276690555629,40299,0.7295,0.382
Ticino,68,68 Grundstücks- und Wohnungswesen,1,1-9 Employees,21,0.132400430570506,0.122657580919932,154748,0.0692807866342047,12.7276690555629,40299,0.7295,0.382
Ticino,68,68 Grundstücks- und Wohnungswesen,2,10-49 Employees,21,0.195652173913043,0.164426059979317,154748,0.0692807866342047,12.7276690555629,40299,0.7295,0.382
Ticino,69,"69 Rechts- und Steuerberatung, Wirtschaftsprüfung",1,1-9 Employees,21,0.107793153678077,0.0343575418994413,154748,0.0692807866342047,12.7276690555629,40299,0.7295,0.382
Ticino,69,"69 Rechts- und Steuerberatung, Wirtschaftsprüfung",2,10-49 Employees,21,-0.0454545454545455,-0.0787728026533997,154748,0.0692807866342047,12.7276690555629,40299,0.7295,0.382
Ticino,69,"69 Rechts- und Steuerberatung, Wirtschaftsprüfung",3,50-249 Employees,21,-0.142857142857143,-0.144992526158445,154748,0.0692807866342047,12.7276690555629,40299,0.7295,0.382
Ticino,70,"70 Verwaltung und Führung von Unternehmen und Betrieben, Unternehmensberatung",1,1-9 Employees,21,0.879240162822253,0.767579570688379,154748,0.0692807866342047,12.7276690555629,40299,0.7295,0.382
Ticino,70,"70 Verwaltung und Führung von Unternehmen und Betrieben, Unternehmensberatung",2,10-49 Employees,21,0.481481481481482,0.375680580762251,154748,0.0692807866342047,12.7276690555629,40299,0.7295,0.382
Ticino,71,"71 Architektur- und Ingenieurbüros, technische, physikalische und chemische Untersuchung",1,1-9 Employees,21,0.282593375616631,0.258419689119171,154748,0.0692807866342047,12.7276690555629,40299,0.7295,0.382
Ticino,71,"71 Architektur- und Ingenieurbüros, technische, physikalische und chemische Untersuchung",2,10-49 Employees,21,0.261363636363636,0.188622754491018,154748,0.0692807866342047,12.7276690555629,40299,0.7295,0.382
Ticino,72,72 Forschung und Entwicklung,1,1-9 Employees,21,0.3375,0.574850299401198,154748,0.0692807866342047,12.7276690555629,40299,0.7295,0.382
Ticino,72,72 Forschung und Entwicklung,2,10-49 Employees,21,0.625,0.60248447204969,154748,0.0692807866342047,12.7276690555629,40299,0.7295,0.382
Ticino,73,73 Werbung und Marktforschung,1,1-9 Employees,21,0.16,0.16382252559727,154748,0.0692807866342047,12.7276690555629,40299,0.7295,0.382
Ticino,73,73 Werbung und Marktforschung,2,10-49 Employees,21,-0.428571428571429,-0.0778443113772455,154748,0.0692807866342047,12.7276690555629,40299,0.7295,0.382
Ticino,74,"74 Sonstige freiberufliche, wissenschaftliche und technische Tätigkeiten",1,1-9 Employees,21,0.62316715542522,0.660925726587729,154748,0.0692807866342047,12.7276690555629,40299,0.7295,0.382
Ticino,75,75 Veterinärwesen,1,1-9 Employees,21,0.25,0.46969696969697,154748,0.0692807866342047,12.7276690555629,40299,0.7295,0.382
Ticino,77,77 Vermietung von beweglichen Sachen,1,1-9 Employees,21,1.375,1.04444444444444,154748,0.0692807866342047,12.7276690555629,40299,0.7295,0.382
Ticino,78,78 Vermittlung und Überlassung von Arbeitskräften,1,1-9 Employees,21,0.666666666666667,0.725,154748,0.0692807866342047,12.7276690555629,40299,0.7295,0.382
Ticino,78,78 Vermittlung und Überlassung von Arbeitskräften,2,10-49 Employees,21,0,-0.0124223602484472,154748,0.0692807866342047,12.7276690555629,40299,0.7295,0.382
Ticino,78,78 Vermittlung und Überlassung von Arbeitskräften,3,50-249 Employees,21,0.105263157894737,0.186412593206297,154748,0.0692807866342047,12.7276690555629,40299,0.7295,0.382
Ticino,79,"79 Reisebüros, Reiseveranstalter und Erbringung sonstiger Reservierungsdienstleistungen",1,1-9 Employees,21,0.155844155844156,0.108459869848156,154748,0.0692807866342047,12.7276690555629,40299,0.7295,0.382
Ticino,79,"79 Reisebüros, Reiseveranstalter und Erbringung sonstiger Reservierungsdienstleistungen",2,10-49 Employees,21,0.1875,0.129518072289157,154748,0.0692807866342047,12.7276690555629,40299,0.7295,0.382
Ticino,80,80 Wach- und Sicherheitsdienste sowie Detekteien,1,1-9 Employees,21,0.1,0.0327868852459016,154748,0.0692807866342047,12.7276690555629,40299,0.7295,0.382
Ticino,80,80 Wach- und Sicherheitsdienste sowie Detekteien,2,10-49 Employees,21,1.4,0.97841726618705,154748,0.0692807866342047,12.7276690555629,40299,0.7295,0.382
Ticino,81,"81 Gebäudebetreuung, Garten- und Landschaftsbau",1,1-9 Employees,21,0.241059602649007,0.323668240053945,154748,0.0692807866342047,12.7276690555629,40299,0.7295,0.382
Ticino,81,"81 Gebäudebetreuung, Garten- und Landschaftsbau",2,10-49 Employees,21,0.333333333333333,0.349848331648129,154748,0.0692807866342047,12.7276690555629,40299,0.7295,0.382
Ticino,81,"81 Gebäudebetreuung, Garten- und Landschaftsbau",3,50-249 Employees,21,-0.214285714285714,-0.0179602309172547,154748,0.0692807866342047,12.7276690555629,40299,0.7295,0.382
Ticino,82,82 Erbringung von wirtschaftlichen Dienstleistungen für Unternehmen und Privatpersonen a. n. g.,1,1-9 Employees,21,-0.0680851063829787,0.0434782608695652,154748,0.0692807866342047,12.7276690555629,40299,0.7295,0.382
Ticino,84,"84 Öffentliche Verwaltung, Verteidigung, Sozialversicherung",1,1-9 Employees,21,-0.204275534441805,-0.15405701754386,154748,0.0692807866342047,12.7276690555629,40299,0.7295,0.382
Ticino,84,"84 Öffentliche Verwaltung, Verteidigung, Sozialversicherung",2,10-49 Employees,21,0.121827411167513,0.112546583850932,154748,0.0692807866342047,12.7276690555629,40299,0.7295,0.382
Ticino,84,"84 Öffentliche Verwaltung, Verteidigung, Sozialversicherung",3,50-249 Employees,21,0.8125,0.311904761904762,154748,0.0692807866342047,12.7276690555629,40299,0.7295,0.382
Ticino,85,85 Erziehung und Unterricht,1,1-9 Employees,21,0.256274768824307,0.133923630326508,154748,0.0692807866342047,12.7276690555629,40299,0.7295,0.382
Ticino,85,85 Erziehung und Unterricht,2,10-49 Employees,21,0.333333333333333,0.24750394114556,154748,0.0692807866342047,12.7276690555629,40299,0.7295,0.382
Ticino,85,85 Erziehung und Unterricht,3,50-249 Employees,21,0.222222222222222,0.0384117393180837,154748,0.0692807866342047,12.7276690555629,40299,0.7295,0.382
Ticino,86,86 Gesundheitswesen,1,1-9 Employees,21,0.37697628458498,0.287404902789518,154748,0.0692807866342047,12.7276690555629,40299,0.7295,0.382
Ticino,86,86 Gesundheitswesen,2,10-49 Employees,21,0.301369863013699,0.291061879297173,154748,0.0692807866342047,12.7276690555629,40299,0.7295,0.382
Ticino,86,86 Gesundheitswesen,3,50-249 Employees,21,0.25,0.268062397372742,154748,0.0692807866342047,12.7276690555629,40299,0.7295,0.382
Ticino,86,86 Gesundheitswesen,4,250+ Employees,21,0,0.219403563129357,154748,0.0692807866342047,12.7276690555629,40299,0.7295,0.382
Ticino,87,87 Heime (ohne Erholungs- und Ferienheime),1,1-9 Employees,21,0.0952380952380952,0.109375,154748,0.0692807866342047,12.7276690555629,40299,0.7295,0.382
Ticino,87,87 Heime (ohne Erholungs- und Ferienheime),2,10-49 Employees,21,0.148148148148148,-0.0687830687830688,154748,0.0692807866342047,12.7276690555629,40299,0.7295,0.382
Ticino,87,87 Heime (ohne Erholungs- und Ferienheime),3,50-249 Employees,21,0.0727272727272727,0.0707184393172013,154748,0.0692807866342047,12.7276690555629,40299,0.7295,0.382
Ticino,88,88 Sozialwesen (ohne Heime),1,1-9 Employees,21,0.237037037037037,0.211881188118812,154748,0.0692807866342047,12.7276690555629,40299,0.7295,0.382
Ticino,88,88 Sozialwesen (ohne Heime),2,10-49 Employees,21,0.173913043478261,0.155573376102646,154748,0.0692807866342047,12.7276690555629,40299,0.7295,0.382
Ticino,90,"90 Kreative, künstlerische und unterhaltende Tätigkeiten",1,1-9 Employees,21,0.268041237113402,0.217322834645669,154748,0.0692807866342047,12.7276690555629,40299,0.7295,0.382
Ticino,91,"91 Bibliotheken, Archive, Museen, botanische und zoologische Gärten",1,1-9 Employees,21,0.0540540540540541,-0.0072992700729927,154748,0.0692807866342047,12.7276690555629,40299,0.7295,0.382
Ticino,91,"91 Bibliotheken, Archive, Museen, botanische und zoologische Gärten",2,10-49 Employees,21,-0.0833333333333333,0.046875,154748,0.0692807866342047,12.7276690555629,40299,0.7295,0.382
Ticino,93,"93 Erbringung von Dienstleistungen des Sports, der Unterhaltung und der Erholung",1,1-9 Employees,21,0.501845018450185,0.386581469648562,154748,0.0692807866342047,12.7276690555629,40299,0.7295,0.382
Ticino,93,"93 Erbringung von Dienstleistungen des Sports, der Unterhaltung und der Erholung",2,10-49 Employees,21,0.229166666666667,0.291220556745182,154748,0.0692807866342047,12.7276690555629,40299,0.7295,0.382
Ticino,94,94 Interessenvertretungen sowie kirchliche und sonstige religiöse Vereinigungen (ohne Sozialwesen und Sport),1,1-9 Employees,21,0.106471816283925,0.142210144927536,154748,0.0692807866342047,12.7276690555629,40299,0.7295,0.382
Ticino,94,94 Interessenvertretungen sowie kirchliche und sonstige religiöse Vereinigungen (ohne Sozialwesen und Sport),2,10-49 Employees,21,0.333333333333333,0.313725490196078,154748,0.0692807866342047,12.7276690555629,40299,0.7295,0.382
Ticino,95,95 Reparatur von Datenverarbeitungsgeräten und Gebrauchsgütern,1,1-9 Employees,21,-0.0125786163522013,0.0515021459227468,154748,0.0692807866342047,12.7276690555629,40299,0.7295,0.382
Ticino,96,96 Erbringung von sonstigen überwiegend persönlichen Dienstleistungen,1,1-9 Employees,21,0.216844143272023,0.183880799187267,154748,0.0692807866342047,12.7276690555629,40299,0.7295,0.382
Ticino,96,96 Erbringung von sonstigen überwiegend persönlichen Dienstleistungen,2,10-49 Employees,21,-0.166666666666667,0.168195718654434,154748,0.0692807866342047,12.7276690555629,40299,0.7295,0.382
Vaud,1,"01 Landwirtschaft, Jagd und damit verbundene Tätigkeiten",1,1-9 Employees,22,-0.0959079283887468,-0.0783852451303284,321158,0.0939066212785523,13.4952281558457,112701,0.7838,0.306
Vaud,1,"01 Landwirtschaft, Jagd und damit verbundene Tätigkeiten",2,10-49 Employees,22,-0.0169491525423729,-0.00229147571035747,321158,0.0939066212785523,13.4952281558457,112701,0.7838,0.306
Vaud,2,02 Forstwirtschaft und Holzeinschlag,1,1-9 Employees,22,-0.0396825396825397,-0.100490196078431,321158,0.0939066212785523,13.4952281558457,112701,0.7838,0.306
Vaud,2,02 Forstwirtschaft und Holzeinschlag,2,10-49 Employees,22,0.0769230769230769,0.0696517412935323,321158,0.0939066212785523,13.4952281558457,112701,0.7838,0.306
Vaud,3,03 Fischerei und Aquakultur,1,1-9 Employees,22,-0.102040816326531,-0.0666666666666667,321158,0.0939066212785523,13.4952281558457,112701,0.7838,0.306
Vaud,8,"08 Gewinnung von Steinen und Erden, sonstiger Bergbau",1,1-9 Employees,22,0.428571428571429,0.787878787878788,321158,0.0939066212785523,13.4952281558457,112701,0.7838,0.306
Vaud,8,"08 Gewinnung von Steinen und Erden, sonstiger Bergbau",2,10-49 Employees,22,-0.25,-0.0247524752475248,321158,0.0939066212785523,13.4952281558457,112701,0.7838,0.306
Vaud,10,10 Herstellung von Nahrungs- und Futtermitteln,1,1-9 Employees,22,0.5875,0.638790035587189,321158,0.0939066212785523,13.4952281558457,112701,0.7838,0.306
Vaud,10,10 Herstellung von Nahrungs- und Futtermitteln,2,10-49 Employees,22,-0.0112359550561798,0.0541735765616363,321158,0.0939066212785523,13.4952281558457,112701,0.7838,0.306
Vaud,11,11 Getränkeherstellung,1,1-9 Employees,22,0.113636363636364,0.0178571428571429,321158,0.0939066212785523,13.4952281558457,112701,0.7838,0.306
Vaud,11,11 Getränkeherstellung,2,10-49 Employees,22,-0.166666666666667,0.123287671232877,321158,0.0939066212785523,13.4952281558457,112701,0.7838,0.306
